provincia_id,provincia_nombre,jurisdiccion_nombre,juzgado_numero,persona_tipo,audiencia_tipo,encuesta_pregunta,encuesta_respuesta,cantidad
90,Tucumán,Tucumán Capital,Doc y Loc 3,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,NS/NC,0
90,Tucumán,Tucumán Capital,Doc y Loc 4,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,NS/NC,1
90,Tucumán,Tucumán Capital,Doc y Loc 5,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,NS/NC,0
90,Tucumán,Tucumán Capital,Doc y Loc 6,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,NS/NC,0
90,Tucumán,Tucumán Capital,Doc y Loc 7,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,NS/NC,0
90,Tucumán,Tucumán Capital,Doc y Loc 8,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,NS/NC,0
90,Tucumán,Tucumán Capital,Doc y Loc 9,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en la depuración de la prueba en este proceso?,NS/NC,0
90,Tucumán,Concepción,Civ y Com 1,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,49
90,Tucumán,Concepción,Civ y Com 2,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,109
90,Tucumán,Concepción,Civ y Com 3,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,26
90,Tucumán,Concepción,Doc y Loc 1,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,0
90,Tucumán,Concepción,Doc y Loc 2,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,0
90,Tucumán,Concepción,Doc y Loc 3,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,1
90,Tucumán,Tucumán Capital,Civ y Com 1,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,136
90,Tucumán,Tucumán Capital,Civ y Com 2,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,43
90,Tucumán,Tucumán Capital,Civ y Com 3,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,65
90,Tucumán,Tucumán Capital,Civ y Com 4,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,87
90,Tucumán,Tucumán Capital,Civ y Com 5,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,71
90,Tucumán,Tucumán Capital,Civ y Com 6,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,126
90,Tucumán,Tucumán Capital,Civ y Com 7,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,85
90,Tucumán,Tucumán Capital,Civ y Com 8,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,89
90,Tucumán,Tucumán Capital,Doc y Loc 1,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,2
90,Tucumán,Tucumán Capital,Doc y Loc 2,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,8
90,Tucumán,Tucumán Capital,Doc y Loc 3,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,2
90,Tucumán,Tucumán Capital,Doc y Loc 4,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,10
90,Tucumán,Tucumán Capital,Doc y Loc 5,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,0
90,Tucumán,Tucumán Capital,Doc y Loc 6,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,0
90,Tucumán,Tucumán Capital,Doc y Loc 7,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,3
90,Tucumán,Tucumán Capital,Doc y Loc 8,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,1
90,Tucumán,Tucumán Capital,Doc y Loc 9,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Muy bien,8
90,Tucumán,Concepción,Civ y Com 1,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Bien,4
90,Tucumán,Concepción,Civ y Com 2,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Bien,41
90,Tucumán,Concepción,Civ y Com 3,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Bien,0
90,Tucumán,Concepción,Doc y Loc 1,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Bien,0
90,Tucumán,Concepción,Doc y Loc 2,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Bien,0
90,Tucumán,Concepción,Doc y Loc 3,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Bien,0
90,Tucumán,Tucumán Capital,Civ y Com 1,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Bien,11
90,Tucumán,Tucumán Capital,Civ y Com 2,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Bien,5
90,Tucumán,Tucumán Capital,Civ y Com 3,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Bien,7
90,Tucumán,Tucumán Capital,Civ y Com 4,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Bien,7
90,Tucumán,Tucumán Capital,Civ y Com 5,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Bien,7
90,Tucumán,Tucumán Capital,Civ y Com 6,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Bien,8
90,Tucumán,Tucumán Capital,Civ y Com 7,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Bien,8
90,Tucumán,Tucumán Capital,Civ y Com 8,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Bien,10
90,Tucumán,Tucumán Capital,Doc y Loc 1,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Bien,0
90,Tucumán,Tucumán Capital,Doc y Loc 2,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Bien,0
90,Tucumán,Tucumán Capital,Doc y Loc 3,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Bien,0
90,Tucumán,Tucumán Capital,Doc y Loc 4,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Bien,1
90,Tucumán,Tucumán Capital,Doc y Loc 5,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Bien,0
90,Tucumán,Tucumán Capital,Doc y Loc 6,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Bien,0
90,Tucumán,Tucumán Capital,Doc y Loc 7,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Bien,1
90,Tucumán,Tucumán Capital,Doc y Loc 8,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Bien,0
90,Tucumán,Tucumán Capital,Doc y Loc 9,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Bien,1
90,Tucumán,Concepción,Civ y Com 1,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Regular,1
90,Tucumán,Concepción,Civ y Com 2,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Regular,1
90,Tucumán,Concepción,Civ y Com 3,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Regular,0
90,Tucumán,Concepción,Doc y Loc 1,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Regular,0
90,Tucumán,Concepción,Doc y Loc 2,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Regular,0
90,Tucumán,Concepción,Doc y Loc 3,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Regular,0
90,Tucumán,Tucumán Capital,Civ y Com 1,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Regular,1
90,Tucumán,Tucumán Capital,Civ y Com 2,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Regular,1
90,Tucumán,Tucumán Capital,Civ y Com 3,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Regular,1
90,Tucumán,Tucumán Capital,Civ y Com 4,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Regular,4
90,Tucumán,Tucumán Capital,Civ y Com 5,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Regular,0
90,Tucumán,Tucumán Capital,Civ y Com 6,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Regular,3
90,Tucumán,Tucumán Capital,Civ y Com 7,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Regular,0
90,Tucumán,Tucumán Capital,Civ y Com 8,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Regular,1
90,Tucumán,Tucumán Capital,Doc y Loc 1,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Regular,0
90,Tucumán,Tucumán Capital,Doc y Loc 2,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Regular,0
90,Tucumán,Tucumán Capital,Doc y Loc 3,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Regular,0
90,Tucumán,Tucumán Capital,Doc y Loc 4,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Regular,0
90,Tucumán,Tucumán Capital,Doc y Loc 5,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Regular,0
90,Tucumán,Tucumán Capital,Doc y Loc 6,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Regular,0
90,Tucumán,Tucumán Capital,Doc y Loc 7,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Regular,0
90,Tucumán,Tucumán Capital,Doc y Loc 8,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Regular,0
90,Tucumán,Tucumán Capital,Doc y Loc 9,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Regular,0
90,Tucumán,Concepción,Civ y Com 1,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Mal,0
90,Tucumán,Concepción,Civ y Com 2,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Mal,0
90,Tucumán,Concepción,Civ y Com 3,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Mal,0
90,Tucumán,Concepción,Doc y Loc 1,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Mal,0
90,Tucumán,Concepción,Doc y Loc 2,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Mal,0
90,Tucumán,Concepción,Doc y Loc 3,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Mal,0
90,Tucumán,Tucumán Capital,Civ y Com 1,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Mal,0
90,Tucumán,Tucumán Capital,Civ y Com 2,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Mal,0
90,Tucumán,Tucumán Capital,Civ y Com 3,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Mal,0
90,Tucumán,Tucumán Capital,Civ y Com 4,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Mal,0
90,Tucumán,Tucumán Capital,Civ y Com 5,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Mal,1
90,Tucumán,Tucumán Capital,Civ y Com 6,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Mal,0
90,Tucumán,Tucumán Capital,Civ y Com 7,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Mal,0
90,Tucumán,Tucumán Capital,Civ y Com 8,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Mal,0
90,Tucumán,Tucumán Capital,Doc y Loc 1,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Mal,0
90,Tucumán,Tucumán Capital,Doc y Loc 2,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Mal,0
90,Tucumán,Tucumán Capital,Doc y Loc 3,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Mal,0
90,Tucumán,Tucumán Capital,Doc y Loc 4,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Mal,1
90,Tucumán,Tucumán Capital,Doc y Loc 5,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Mal,0
90,Tucumán,Tucumán Capital,Doc y Loc 6,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Mal,0
90,Tucumán,Tucumán Capital,Doc y Loc 7,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Mal,0
90,Tucumán,Tucumán Capital,Doc y Loc 8,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Mal,0
90,Tucumán,Tucumán Capital,Doc y Loc 9,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,Mal,0
90,Tucumán,Concepción,Civ y Com 1,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,NS/NC,1
90,Tucumán,Concepción,Civ y Com 2,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,NS/NC,0
90,Tucumán,Concepción,Civ y Com 3,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,NS/NC,0
90,Tucumán,Concepción,Doc y Loc 1,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,NS/NC,0
90,Tucumán,Concepción,Doc y Loc 2,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,NS/NC,0
90,Tucumán,Concepción,Doc y Loc 3,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,NS/NC,0
90,Tucumán,Tucumán Capital,Civ y Com 1,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,NS/NC,1
90,Tucumán,Tucumán Capital,Civ y Com 2,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,NS/NC,0
90,Tucumán,Tucumán Capital,Civ y Com 3,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,NS/NC,3
90,Tucumán,Tucumán Capital,Civ y Com 4,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,NS/NC,5
90,Tucumán,Tucumán Capital,Civ y Com 5,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,NS/NC,3
90,Tucumán,Tucumán Capital,Civ y Com 6,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,NS/NC,3
90,Tucumán,Tucumán Capital,Civ y Com 7,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,NS/NC,0
90,Tucumán,Tucumán Capital,Civ y Com 8,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,NS/NC,1
90,Tucumán,Tucumán Capital,Doc y Loc 1,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,NS/NC,0
90,Tucumán,Tucumán Capital,Doc y Loc 2,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,NS/NC,0
90,Tucumán,Tucumán Capital,Doc y Loc 3,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,NS/NC,0
90,Tucumán,Tucumán Capital,Doc y Loc 4,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,NS/NC,0
90,Tucumán,Tucumán Capital,Doc y Loc 5,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,NS/NC,0
90,Tucumán,Tucumán Capital,Doc y Loc 6,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,NS/NC,0
90,Tucumán,Tucumán Capital,Doc y Loc 7,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,NS/NC,0
90,Tucumán,Tucumán Capital,Doc y Loc 8,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,NS/NC,0
90,Tucumán,Tucumán Capital,Doc y Loc 9,abogado,Audiencia preliminar,¿Cuál es su grado de satisfacción respecto de la actividad del Tribunal en los intentos conciliatorios en este proceso?,NS/NC,0
90,Tucumán,Concepción,Civ y Com 1,abogado,Audiencia vista de causa,¿Cómo lo trataron durante la audiencia?,Muy bien,8
90,Tucumán,Concepción,Civ y Com 2,abogado,Audiencia vista de causa,¿Cómo lo trataron durante la audiencia?,Muy bien,81
90,Tucumán,Concepción,Civ y Com 3,abogado,Audiencia vista de causa,¿Cómo lo trataron durante la audiencia?,Muy bien,2
90,Tucumán,Concepción,Doc y Loc 1,abogado,Audiencia vista de causa,¿Cómo lo trataron durante la audiencia?,Muy bien,0
90,Tucumán,Concepción,Doc y Loc 2,abogado,Audiencia vista de causa,¿Cómo lo trataron durante la audiencia?,Muy bien,0
90,Tucumán,Concepción,Doc y Loc 3,abogado,Audiencia vista de causa,¿Cómo lo trataron durante la audiencia?,Muy bien,1
90,Tucumán,Tucumán Capital,Civ y Com 1,abogado,Audiencia vista de causa,¿Cómo lo trataron durante la audiencia?,Muy bien,55
90,Tucumán,Tucumán Capital,Civ y Com 2,abogado,Audiencia vista de causa,¿Cómo lo trataron durante la audiencia?,Muy bien,20
90,Tucumán,Tucumán Capital,Civ y Com 3,abogado,Audiencia vista de causa,¿Cómo lo trataron durante la audiencia?,Muy bien,49
90,Tucumán,Tucumán Capital,Civ y Com 4,abogado,Audiencia vista de causa,¿Cómo lo trataron durante la audiencia?,Muy bien,70
90,Tucumán,Tucumán Capital,Civ y Com 5,abogado,Audiencia vista de causa,¿Cómo lo trataron durante la audiencia?,Muy bien,23
90,Tucumán,Tucumán Capital,Civ y Com 6,abogado,Audiencia vista de causa,¿Cómo lo trataron durante la audiencia?,Muy bien,75
90,Tucumán,Tucumán Capital,Civ y Com 7,abogado,Audiencia vista de causa,¿Cómo lo trataron durante la audiencia?,Muy bien,34
90,Tucumán,Tucumán Capital,Civ y Com 8,abogado,Audiencia vista de causa,¿Cómo lo trataron durante la audiencia?,Muy bien,60
90,Tucumán,Tucumán Capital,Doc y Loc 1,abogado,Audiencia vista de causa,¿Cómo lo trataron durante la audiencia?,Muy bien,0
90,Tucumán,Tucumán Capital,Doc y Loc 2,abogado,Audiencia vista de causa,¿Cómo lo trataron durante la audiencia?,Muy bien,0
90,Tucumán,Tucumán Capital,Doc y Loc 3,abogado,Audiencia vista de causa,¿Cómo lo trataron durante la audiencia?,Muy bien,1
90,Tucumán,Tucumán Capital,Doc y Loc 4,abogado,Audiencia vista de causa,¿Cómo lo trataron durante la audiencia?,Muy bien,7
90,Tucumán,Tucumán Capital,Doc y Loc 5,abogado,Audiencia vista de causa,¿Cómo lo trataron durante la audiencia?,Muy bien,0
90,Tucumán,Tucumán Capital,Doc y Loc 6,abogado,Audiencia vista de causa,¿Cómo lo trataron durante la audiencia?,Muy bien,0
90,Tucumán,Tucumán Capital,Doc y Loc 7,abogado,Audiencia vista de causa,¿Cómo lo trataron durante la audiencia?,Muy bien,2
90,Tucumán,Tucumán Capital,Doc y Loc 8,abogado,Audiencia vista de causa,¿Cómo lo trataron durante la audiencia?,Muy bien,0
90,Tucumán,Tucumán Capital,Doc y Loc 9,abogado,Audiencia vista de causa,¿Cómo lo trataron durante la audiencia?,Muy bien,0
90,Tucumán,Concepción,Civ y Com 1,abogado,Audiencia vista de causa,¿Cómo lo trataron durante la audiencia?,Bien,1
90,Tucumán,Concepción,Civ y Com 2,abogado,Audiencia vista de causa,¿Cómo lo trataron durante la audiencia?,Bien,16
90,Tucumán,Concepción,Civ y Com 3,abogado,Audiencia vista de causa,¿Cómo lo trataron durante la audiencia?,Bien,0
90,Tucumán,Concepción,Doc y Loc 1,abogado,Audiencia vista de causa,¿Cómo lo trataron durante la audiencia?,Bien,0
90,Tucumán,Concepción,Doc y Loc 2,abogado,Audiencia vista de causa,¿Cómo lo trataron durante la audiencia?,Bien,0
90,Tucumán,Concepción,Doc y Loc 3,abogado,Audiencia vista de causa,¿Cómo lo trataron durante la audiencia?,Bien,0
90,Tucumán,Tucumán Capital,Civ y Com 1,abogado,Audiencia vista de causa,¿Cómo lo trataron durante la audiencia?,Bien,0
90,Tucumán,Tucumán Capital,Civ y Com 2,abogado,Audiencia vista de causa,¿Cómo lo trataron durante la audiencia?,Bien,0
90,Tucumán,Tucumán Capital,Civ y Com 3,abogado,Audiencia vista de causa,¿Cómo lo trataron durante la audiencia?,Bien,3
90,Tucumán,Tucumán Capital,Civ y Com 4,abogado,Audiencia vista de causa,¿Cómo lo trataron durante la audiencia?,Bien,3
90,Tucumán,Tucumán Capital,Civ y Com 5,abogado,Audiencia vista de causa,¿Cómo lo trataron durante la audiencia?,Bien,4
90,Tucumán,Tucumán Capital,Civ y Com 6,abogado,Audiencia vista de causa,¿Cómo lo trataron durante la audiencia?,Bien,7
